정류장명,위도,경도
하얏트호텔,37.541753,126.996128
하얏트호텔,37.540867,126.997422
용마루고개(서울자동차고등학교),37.54063689,126.9584647
용마루고개.효창파크푸르지오아파트,37.54029991,126.958552
효창공원앞역.이봉창역사울림관,37.539267,126.9619
효창공원앞역.이봉창역사울림관,37.538826,126.962698
용산꿈나무종합타운.보건분소,37.53842682,126.9649998
용산꿈나무종합타운.보건분소,37.538295,126.964648
원효로제1동주민센터,37.53766,126.966993
전쟁기념관,37.53475867,126.9768578
전쟁기념관,37.534652,126.975382
녹사평역,37.53510696,126.9851183
녹사평역,37.53475822,126.9853047
용산구청.이태원시장,37.534375,126.99046
용산구청.이태원시장,37.534113,126.990007
이태원역1번출구.해밀턴호텔,37.53451833,126.9929958
이태원역4번출구.해밀턴호텔,37.534355,126.993431
이태원119안전센터,37.53479,126.996387
이태원119안전센터,37.534605,126.997181
한남동주민센터,37.537047,127.000468
한남동주민센터,37.537013,127.000807
한강진역.블루스퀘어,37.54072646,127.0016696
한강진역.블루스퀘어,37.54093,127.002023
서울역,37.553622,126.973897
후암3거리,37.55254084,126.9765772
후암시장,37.55068919,126.9770645
후암시장,37.54974673,126.9775446
용산중고,37.54666,126.978182
용산중고,37.54679039,126.9783502
후암동종점,37.54669893,126.9809588
용산중고,37.54574,126.977563
남영동주민센터,37.545815,126.976872
남영동주민센터,37.5453624,126.9750573
남영우체국,37.54512412,126.9732354
남영우체국,37.54537,126.973482
한남시범아파트,37.53794297,127.0122608
한남시범아파트,37.53770414,127.0126715
한남동,37.5339127,127.0084446
한남동,37.53375499,127.0087003
이촌동동부센트레빌,37.521567,126.966008
이촌동두산위브트레지움.한강대우아파트,37.521573,126.967528
이촌1동충신교회앞,37.521285,126.96848
이촌동한가람아파트.이촌역,37.5206563,126.9718843
이촌동한강맨션.이촌역,37.52018,126.97271
신용산초등학교,37.519848,126.974505
신용산초등학교.중경고등학교,37.51908,126.976238
중경고등학교.이촌동강촌아파트,37.518917,126.977522
이촌동점보아파트,37.51834003,126.9783561
이촌동현대아파트,37.51853368,126.978712
금강병원.반도아파트,37.51770433,126.9811234
서빙고신동아아파트,37.517927,126.985098
서빙고신동아아파트,37.51748597,126.9853714
만리동고개,37.55167,126.962825
손기정체육공원,37.55421533,126.966423
숙대입구역,37.5444252,126.9708399
남영역,37.54222024,126.9709245
숙명여대도서관앞,37.54484687,126.9672217
숙명여대도서관앞,37.54484124,126.9664465
숙명여대정문,37.5449595,126.9641095
숙명여대정문,37.54513077,126.9643097
숙명여대후문.이봉창활동터,37.546091,126.963307
효창공원후문,37.546794,126.962579
한겨레신문사입구,37.54588062,126.9591929
대한노인회,37.5438,126.957683
효창운동장.효창동주민센터,37.54220952,126.9617671
효창동주민센터.금양초등학교,37.54162396,126.9622337
금양초등학교,37.541299,126.962009
효창공원역,37.53878602,126.9610379
도원삼성래미안아파트,37.5397768,126.9574339
도원삼성래미안아파트,37.53962541,126.9572103
중앙하이츠빌라앞,37.538013,126.960035
중앙하이츠빌라앞,37.537972,126.959878
용문시장,37.536348,126.960969
용문시장,37.5359792,126.9613596
용산전자상가입구,37.53457017,126.9622225
용산전자상가입구,37.534658,126.961938
신용산.지하차도,37.532835,126.963667
신용산.지하차도,37.53255041,126.9638382
신용산역,37.53003386,126.9676785
용산역,37.528869,126.965822
용산푸르지오써밋,37.527574,126.964759
용산푸르지오써밋,37.527237,126.964573
용산역광장앞,37.52826803,126.9655853
용산역사박물관.용산철도고등학교,37.52559728,126.966015
용산역사박물관.용산철도고등학교,37.525305,126.967123
용산세무서,37.523735,126.969243
용산세무서,37.52362139,126.9701544
이촌역,37.52266892,126.9739086
이촌역,37.522364,126.974028
국립중앙박물관용산가족공원,37.520898,126.97865
국립중앙박물관용산가족공원,37.520873,126.979955
서빙고역교차로,37.520427,126.9899
서빙고초등학교,37.52117112,126.9908894
한강중학교,37.525117,126.991363
금호베스트빌앞,37.522638,126.990717
서빙고동,37.51980432,126.9934203
서빙고동주민센터,37.520382,126.994885
동빙고동,37.520817,126.996692
동빙고동,37.521265,126.997038
보광신동아아파트삼성리버빌아파트,37.524738,127.0020297
보광동신동아아파트,37.52562379,127.0015149
보광동주민센터,37.52645912,127.0005046
기업은행보광동지점,37.528008,126.999303
기업은행보광동지점,37.52818201,126.9988968
한국폴리텍1대학,37.530195,126.996792
한국폴리텍1대학,37.530532,126.996572
이태원역.보광동입구,37.533478,126.994165
이태원역.보광동입구,37.53382,126.994222
한남역.용산노인종합복지관,37.53122393,127.0067957
한남역.용산노인종합복지관,37.53066879,127.0077699
이촌119안전센터.성촌공원,37.530082,126.952943
성촌공원.포르쉐센터용산,37.53017103,126.9546065
성촌공원.포르쉐센터용산,37.52974742,126.9543511
이촌2동주민센터,37.52773644,126.955064
이촌2동주민센터,37.527703,126.954862
이촌2동대림아파트.새남터성지,37.52617531,126.9563231
이촌2동대림아파트.새남터성지,37.52602927,126.9561659
서부이촌동입구,37.523863,126.959497
이촌2동강변아파트,37.52344621,126.959781
원효2동산호아파트후문,37.53226,126.950016
청암동강변삼성아파트,37.53461443,126.9482435
청암동강변삼성아파트,37.53396791,126.9493177
원효2동산호아파트,37.53301777,126.9505416
원효2동산호아파트,37.5331089,126.9508278
원효로풍전아파트,37.53212865,126.9535225
원효로풍전아파트,37.53236877,126.9545136
원효풍전아파트,37.532743,126.955917
원효2동주민센터,37.534494,126.951395
산천동리버힐삼성아파트,37.53450034,126.9511923
산천동,37.535322,126.953643
산천동,37.535408,126.953382
신창동세방아파트,37.535708,126.954955
신창동세방아파트,37.53583005,126.9549471
남이장군사당,37.53660802,126.9578221
남이장군사당,37.53682386,126.9577035
새마을금고,37.53707162,126.9595338
새마을금고,37.537149,126.959197
순천향병원입구,37.53263055,127.0067506
남산서울타워,37.551016,126.991197
청심경로당,37.533887,126.950688
삼성테마트,37.53374669,126.9503849
서빙고동금호베스트빌,37.52261379,126.990991
한남동하이페리온,37.52784398,127.0055474
서빙고역1번출구,37.520036,126.989482
문배동이안아파트앞,37.53887,126.9710604
갈월동4호선숙대입구,37.546385,126.971658
삼각지역11번출구,37.536204,126.974548
숙대입구,37.54453055,126.9705229
원효대교북단,37.532135,126.955607
문배동이안아파트앞,37.538363,126.970803
순천향병원입구,37.53269451,127.0069961
숙명여대입구,37.54488446,126.9696435
서빙고초등학교,37.52084129,126.99061
한강대교전망카페,37.52133077,126.9608162
한강대교전망카페,37.521235,126.961342
노들섬,37.517515,126.95861
노들섬,37.51736384,126.9590377
용암초등학교.이태원2동주민센터,37.544673,126.990733
용암초등학교.이태원2동주민센터,37.54484967,126.9909321
효창공원삼거리.윤봉길의사등묘역,37.54460709,126.9638369
서울역공항철도15번출구.국립극단,37.55307791,126.9688468
용산꿈나무종합타운,37.53848693,126.9672403
남산도서관,37.55234367,126.9818462
하얏트호텔,37.54066038,126.9969933
한신아파트,37.53898273,126.9866957
순천향병원,37.533377,127.003953
용암경로당입구,37.541035,126.987047
한남오거리,37.53309011,127.0066567
가야랑앞,37.54019528,126.9936041
용암한신아파트,37.542602,126.987563
효창공원후문,37.54706884,126.9608921
디지텍고등학교앞,37.53980318,126.991626
우리들가정의원,37.54323151,126.987795
도원삼성래미안아파트101동앞,37.53907,126.956232
성도약국,37.53945068,126.9895541
남산교회입구,37.54467134,126.9866472
신애교회,37.54551904,126.9584869
시장,37.539016,126.98876
해방촌오거리,37.54572995,126.9851475
보광동주민센터,37.52614734,127.0000973
대한노인회중앙회,37.544035,126.957635
도원삼성래미안아파트101동앞,37.539022,126.956297
신흥교회앞,37.544864,126.982858
군인아파트,37.526004,126.996318
원효사.백범김구기념관,37.54314017,126.9585663
녹사평역,37.535021,126.98586
큰빛의집앞,37.54454818,126.9819982
몬드리안서울이태원,37.52853051,126.9926264
도원삼성래미안아파트,37.539689,126.957686
후암동종점,37.54670079,126.9813662
용산구청,37.53031911,126.9914495
용산고등학교,37.5461364,126.9795092
외빈차고,37.53172938,126.9921712
효창공원앞역.이봉창역사울림관,37.53967102,126.9614323
갈월동사회복지회관,37.54539013,126.9740852
청화아파트,37.531422,126.995136
동작대로(가상),37.51590858,126.9829602
용산경찰서,37.5410233,126.9698057
숙대역7번출구,37.543486,126.972309
보광동삼거리,37.53073299,126.9968251
중앙하이츠빌라,37.53856833,126.9594786
원효우체국,37.539285,126.967738
보광초등학교,37.53134303,126.9967764
용문동시장.새마을금고,37.5373483,126.9596343
수미용실,37.531468,126.997906
용문동주민센터,37.53814739,126.959119
문배어린이공원,37.536941,126.969723
문배어린이공원,37.53714312,126.96959
영동김밥,37.53103579,127.0007739
한강대교(가상),37.52172772,126.9606612
도깨비시장,37.53085466,127.002246
리버힐빌라앞,37.53172603,127.0008837
신용산역,37.52991665,126.9674545
보광교회,37.532273,126.9991865
용산우체국,37.53137629,126.9703154
숙대역5번출구,37.54403813,126.9725115
이슬람사원,37.53298846,126.9979655
삼각지역,37.534513,126.973264
갈월동,37.54632411,126.9720931
보광초등학교후문앞,37.53309022,126.995698
반포대교(가상),37.5188785,126.9940056
동자경로당,37.55028671,126.9741955
이태원역앞,37.53418055,126.9957002
녹사평역.용산구청,37.535133,126.987177
후암시장,37.550118,126.976548
후암동주민센터앞,37.54836448,126.9777058
제일기획,37.53487086,126.9984396
대성교회,37.538891,126.988712
용산고,37.54590833,126.9789525
성도약국,37.53927766,126.9894308
후암동종점,37.54650165,126.9813595
디지텍고등학교앞,37.539731,126.991572
큰빛의집앞,37.54448328,126.9819077
가야랑앞,37.54008896,126.9937523
신흥교회앞,37.54462317,126.9833879
해방촌오거리,37.54570295,126.9853965
남산교회입구,37.54455059,126.9866223
우리들가정의원,37.54324231,126.9876592
용암한신아파트,37.54238805,126.9874137
용암경로당입구,37.54109853,126.9869602
한신아파트,37.53898812,126.9865577
갑을빌딩,37.54909587,126.9720388
리버힐삼성아파트후문,37.53494624,126.9487208
만리시장입구,37.5515678,126.9630413
배문중고등학교,37.55037493,126.9636168
청파초등학교,37.54858348,126.9633755
동부이촌동,37.52013925,126.972673
강촌APT,37.5191,126.976196
남산그랜드하얏트호텔,37.53982597,126.9973679
청파초등학교,37.54846998,126.9635057
청암자이아파트,37.534535,126.947027
배문중고교,37.55038127,126.9637289
만리시장입구,37.55177599,126.9631453
청암자이아파트,37.53481193,126.9486032
신동아APT,37.5175986,126.9853624
신동아APT,37.51792209,126.9853035
강촌APT,37.51890573,126.9773129
동부이촌동,37.52067791,126.9718175
이촌동두산위브트레지움,37.52149367,126.9659919
이촌동두산위브트레지움,37.52152836,126.9675735
이촌현대아파트.금강병원,37.51771874,126.9810408
이촌현대아파트.금강병원,37.51851,126.978747
한남역,37.53120681,127.0067323
도원삼성래미안아파트단지내,37.5381983,126.9553881
한남동주민센터,37.534115,127.000606
용산CJ나인파크,37.535873,126.969554
용산e편한세상,37.53434189,126.9672466
이집트대사관.한남더힐아파트,37.535259,127.011276
이집트대사관.한남더힐아파트,37.53624088,127.011431
한남역,37.53058499,127.0077438
한남동,37.533755,127.008572
한남동,37.53396315,127.0085657
필리핀대사관,37.54069996,126.9950933
필리핀대사관,37.54057021,126.99516
전쟁기념관,37.53840147,126.9734852
용산역,37.52907676,126.9658972
국립중앙박물관,37.52084762,126.9785496
이태원,37.53433859,126.9904417
남산서울타워,37.55114199,126.9909862
하얏트호텔,37.54089188,126.9972013
힐튼호텔,37.55477707,126.9772255
남산도서관,37.55208859,126.9815511
답십리역사거리,37.56544961,127.0543962
청년회의소.서울새활용플라자,37.562035,127.060482
장한평역,37.561188,127.066093
상왕십리역,37.564338,127.029075
상왕십리역,37.56469363,127.0286813
왕십리센트라스아파트,37.565215,127.024807
왕십리교회,37.56663,127.023678
뉴타운아파트,37.564877,127.026968
청계벽산아파트.텐즈힐아파트,37.568863,127.030377
청계벽산아파트.텐즈힐아파트,37.567955,127.03004
왕십리도선동주민센터,37.567617,127.024642
왕십리2동주민센터,37.56244961,127.0332626
코스모타워.서울신용보증재단성동지점,37.56298226,127.0329029
성동구청,37.563127,127.035915
상왕십리역,37.56487166,127.0302446
상왕십리역.센트라스아파트,37.565859,127.029978
신금호역4번출구,37.554143,127.02053
마장동주민센터,37.5673235,127.0445738
마장역,37.56558251,127.0423252
성동노인복지관,37.56493759,127.0415861
마장축산물시장,37.57095053,127.0380207
마장축산물시장,37.57025901,127.0375114
도선사거리,37.567023,127.036955
도선사거리,37.566648,127.036487
마장동금호아파트,37.56307133,127.041859
마장동금호아파트,37.56215772,127.0415812
한양대부속고등학교,37.560925,127.041413
한양대부속고등학교,37.56038812,127.0411546
