지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 강남구 개포동 170-1번지 석주빌딩 지하1층,"서울특별시 강남구 선릉로12길 5  (개포동,석주빌딩 지하1층)",,빅스골프아카데미 (309),127.060383349557,37.4836325160484
서울특별시 강남구 수서동 714-4번지 문암빌딩 B1,"서울특별시 강남구 광평로51길 6-11 (수서동,문암빌딩 B1)",,수서스크린골프존(357),127.103229900293,37.4885065847702
서울특별시 강남구 역삼동 700-33번지 지층,"서울특별시 강남구 테헤란로43길 17 (역삼동,지층)",,탱크(스크린골프)(359),127.043661150546,37.5044034043625
서울특별시 강남구 도곡동 552-6번지 삼송빌딩 지층,"서울특별시 강남구 도곡로 146  (도곡동,삼송빌딩 지층)",,골프아이(360),127.036185153589,37.4905857532755
서울특별시 강남구 역삼동 833-2번지 성보역삼빌딩,"서울특별시 강남구 역삼로 120, 성보역삼빌딩 지하1층 (역삼동)",6251,피지에이골프아카데미,127.032670618986,37.4936151530608
서울특별시 강남구 역삼동 787번지,서울특별시 강남구 도곡로27길 6 (역삼동),6231,덕산(179),127.042349360935,37.4934143089615
서울특별시 강남구 삼성동 144-4번지 ES타워 지층,"서울특별시 강남구 테헤란로77길 14 (삼성동,ES타워 지층)",,골프사랑(스크린)(361),127.054704544806,37.5075000660049
서울특별시 강남구 역삼동 707-15번지 우정에쉐르3(B1),서울특별시 강남구 언주로86길 25 (역삼동),6211,707스크린골프존(364),127.045130245839,37.5024828995605
서울특별시 강남구 역삼동 747-5번지 브라운스톤역삼아파트,"서울특별시 강남구 역삼로 171 (역삼동, 브라운스톤역삼아파트)",6247,한국(181),127.037881809178,37.4956539271268
서울특별시 강남구 대치동 982-10번지,서울특별시 강남구 역삼로98길 28 (대치동),6187,르카프,127.064840768329,37.5030610004045
서울특별시 강남구 도곡동 515-10번지,서울특별시 강남구 남부순환로370길 33 (도곡동),,도곡(실외)(123),127.043227124174,37.4834738925172
서울특별시 강남구 삼성동 151-7번지 지하2층,"서울특별시 강남구 삼성로 534  (삼성동,지하2층)",,위너스빌(315),127.055536318832,37.5096776765406
"서울특별시 강남구 삼성동 119-9번지 4,5층 ","서울특별시 강남구 삼성로 571 (삼성동,4,5층)",,러빙유골프존(삼성점),127.053210303682,37.5123480626965
서울특별시 강남구 논현동 231-4번지 원일빌딩 지하1층,"서울특별시 강남구 봉은사로37길 22 (논현동,원일빌딩 지하1층)",,공브라더스골프아카데미(313),127.036345062031,37.5097590228779
서울특별시 강남구 역삼동 756-14번지 지하1층,"서울특별시 강남구 선릉로 323, 지하1층 (역삼동)",6218,예 골프 아카데미,127.051567399686,37.4983617666614
"서울특별시 강남구 역삼동 755 한솔필리아, 지하1층 ","서울특별시 강남구 역삼로 310 (역삼동, 한솔필리아)",6217,주식회사 7스튜디오역삼,127.048420861876,37.4992355425931
"서울특별시 강남구 대치동 994-6번지 수안빌딩, 지하1층 ","서울특별시 강남구 영동대로 223 (대치동, 수안빌)",6283,이즈 골프존 파크,127.067906894618,37.4990969244411
서울특별시 강남구 대치동 62-8번지 지하1층,"서울특별시 강남구 영동대로50길 10 (대치동, 지하1층)",6286,로얄 골프아카데미,127.070034712154,37.4985582319872
서울특별시 강남구 역삼동 823-21번지 대공빌딩 지하1층,"서울특별시 강남구 테헤란로 126  (역삼동,대공빌딩 지하1층)",,에이스휘트니스 (310),127.032348181084,37.4990121815329
서울특별시 강남구 대치동 1014번지 지층 101호,"서울특별시 강남구 도곡로78길 22 (대치동,지층 101호)",,삼성래미안스크린골프(424),127.0588476129,37.4966357303128
서울특별시 강남구 논현동 175-14번지 지층,"서울특별시 강남구 논현로 627 (논현동, 유현빌딩)",6117,오너스스크린골프(425),127.032357709285,37.5095608802296
서울특별시 강남구 신사동 548-5번지 지하1층,"서울특별시 강남구 논현로175길 78 (신사동,지하1층)",,리스(219),127.022688768959,37.5237080781961
서울특별시 강남구 대치동 932-2번지 지하1층,"서울특별시 강남구 도곡로77길 14  (대치동,지하1층)",,4D(213),127.058617755819,37.499295885528
서울특별시 강남구 삼성동 8-1번지,서울특별시 강남구 선릉로 664 (삼성동),,파골프연습장(256)[스크린 3실 포함],127.042316926707,37.5158910703504
서울특별시 강남구 대치동 891-49번지,"서울특별시 강남구 테헤란로78길 14-13 (대치동, 포스타 빌딩)",6194,슬림핏휘트니스(259),127.054541725583,37.5049206538821
서울특별시 강남구 청담동 66-4번지,서울특별시 강남구 학동로95길 51 (청담동),6073,청담스포피아(실외)(121),127.052760791415,37.5222806552803
서울특별시 강남구 청담동 44-12번지,서울특별시 강남구 학동로 419 (청담동),,두성골프연습장(204),127.045976501779,37.5183061036652
서울특별시 강남구 역삼동 734-15번지,서울특별시 강남구 역삼로 205 (역삼동),,비젼(229),,
서울특별시 강남구 대치동 941-24번지,서울특별시 강남구 도곡로 447  (대치동),,효원골프크럽(194),127.059315262317,37.4986941157594
서울특별시 강남구 신사동 530번지 지하1층,"서울특별시 강남구 압구정로 120  (신사동,지하1층)",,임진한골프(55),127.021902856932,37.5236057825746
서울특별시 강남구 청담동 68-5번지 B3층,"서울특별시 강남구 영동대로 731, B3층 (청담동, 신영빌딩)",6072,청담쎄븐골프죤,127.054788716295,37.5230059400269
서울특별시 강남구 개포동 186-13번지 지층,"서울특별시 강남구 개포로 504 (개포동, 신일빌딩)",6329,파인스크린골프(427),127.067186912363,37.4890546234463
서울특별시 강남구 대치동 66번지 쌍용종합상가 지하2층 243호,"서울특별시 강남구 영동대로 210 (대치동, 쌍용아파트)",6286,박종현골프아카데미(428),127.071367051995,37.4988556676427
서울특별시 강남구 삼성동 140-3번지 선릉대림아크로텔 B201호,"서울특별시 강남구 선릉로 524, B201호 (삼성동,선릉대림아크로텔)",,클럽케이 서울 휘트니스,127.04838618187,37.5066550675471
서울특별시 강남구 도곡동 895-8 도곡한신아파트 상가 B1,"서울특별시 강남구 논현로 205 (도곡동, 도곡한신아파트)",6270,SJ 골프아카데미,127.040618203989,37.487947873686
서울특별시 강남구 역삼동 641-3번지 노바빌딩 B1,"서울특별시 강남구 논현로 523 (역삼동,노바빌딩 B1)",,태연스크린골프존(430),127.035476310562,37.5030731984471
서울특별시 강남구 논현동 181-6번지 지하 1층,"서울특별시 강남구 강남대로120길 42  (논현동,지하 1층)",,쵸이스골프연습장(312),127.026740290134,37.5076755814457
서울특별시 강남구 논현동 152-5번지 B02,"서울특별시 강남구 논현로 641  (논현동,B02)",,도토리짐(319),127.03162940528,37.5108368999065
서울특별시 강남구 신사동 638-13번지 지하1층,"서울특별시 강남구 언주로 874  (신사동,지하1층)",,나라(214),127.034133513054,37.5285885762172
서울특별시 강남구 삼성동 35-5번지 지하1층,"서울특별시 강남구 선릉로 616 (삼성동,지하1층)",,필라테스골프(216),127.043640622607,37.5118815716908
서울특별시 강남구 개포동 1259-3번지 지하1층,"서울특별시 강남구 개포로 241, 지하1층 (개포동)",6306,포이골프(158),127.048968755568,37.4791118504867
서울특별시 강남구 일원동 731번지 한솔상가 지하1층,"서울특별시 강남구 광평로10길 6 (일원동,한솔상가 지하1층)",,한솔(191),127.076520309277,37.4826291743574
서울특별시 강남구 논현동 239-4번지 신우빌딩 지하1층,"서울특별시 강남구 학동로 320 (논현동,신우빌딩 지하1층)",,랜드(476)(스크린골프),127.038101795376,37.5159826957472
서울특별시 강남구 삼성동 78-3번지 지하1층 103호,"서울특별시 강남구 영동대로 644 (삼성동, 원일빌딩)",6078,파크 힐(477)[스크린],127.058024979179,37.5193569550269
서울특별시 강남구 역삼동 840-8번지 지하1층,서울특별시 강남구 도곡로 151 (역삼동),6255,GDR골프존아카데미(542)[스크린],127.036515346351,37.4913083497671
서울특별시 강남구 신사동 638-13 쌍봉빌딩  지하1층,서울특별시 강남구 언주로 874 (신사동),6017,피트니스 더원,127.034133513054,37.5285885762172
서울특별시 강남구 청담동 87-8번지 지하1층,"서울특별시 강남구 도산대로 415, 지하동 1층 (청담동)",6014,아이 골프 앤 코[545],127.04092043531,37.5237788528603
서울특별시 강남구 역삼동 706-20,"서울특별시 강남구 언주로86길 11, 우정에쉐르 지하동 1층 제비101호, 제비102호호 (역삼동)",6210,파인골프,127.044267604323,37.5019668595977
서울특별시 강남구 일원동 615-1번지 기호빌딩 B02호,서울특별시 강남구 개포로110길 43 (일원동),6337,에스엠스크린골프,127.079681552221,37.4915621995587
서울특별시 강남구 논현동 231-4번지,서울특별시 강남구 봉은사로37길 22 (논현동),6108,원일(125),127.036345062031,37.5097590228779
서울특별시 강남구 삼성동 127-9번지,"서울특별시 강남구 삼성로 535 (삼성동, 삼화빌딩)",6156,원골프 삼성점,127.054664015136,37.5096172656352
서울특별시 강남구 논현동 198-6번지,서울특별시 강남구 강남대로114길 14 (논현동),6120,다이내스티(129),127.025416941812,37.5058179110476
서울특별시 강남구 역삼동 701-1번지,"서울특별시 강남구 언주로 506 (역삼동, 역삼 아르누보씨티)",6152,파인(143),127.042858395261,37.5034175478622
서울특별시 강남구 신사동 528번지,"서울특별시 강남구 압구정로 104 (신사동, 보암빌딩)",6028,크리스탈(144),127.020013389415,37.5225725778007
서울특별시 강남구 역삼동 721-13번지 지하1층,서울특별시 강남구 언주로 425 (역삼동),135-920,힐링짐(523),127.043058269829,37.5011172075922
서울특별시 강남구 논현동 97번지 싸이칸빌딩 2층,서울특별시 강남구 언주로 734 (논현동),6054,골프텍(524),127.034565098196,37.5207067527515
서울특별시 강남구 청담동 71-25번지 지하1층,서울특별시 강남구 학동로97길 20 (청담동),6072,청담파크휘트니스(일반)(525),127.055518121661,37.521146560666
서울특별시 강남구 대치동 891-28번지 B2,"서울특별시 강남구 삼성로85길 38 (대치동,B2)",,함스짐(HAMS GYM) 2호점,127.054274484491,37.504618129293
서울특별시 강남구 역삼동 797-26번지 지하2층,서울특별시 강남구 논현로 317 (역삼동),6257,로지골프[548][개방형 타석 스크린],127.039967646975,37.4935708327417
서울특별시 강남구 도곡동 457-4,"서울특별시 강남구 논현로26길 46-8, 지하1층 (도곡동)",6300,모던골프(552),127.046110293702,37.483505959607
서울특별시 강남구 역삼동 725-24번지 지하1층,"서울특별시 강남구 논현로86길 32, 지하1층 (역삼동)",6223,주식회사 라자로골프,127.040054488697,37.5003393446141
서울특별시 강남구 논현동 59-8 지하2층,"서울특별시 강남구 논현로 752, 지하2층 (논현동, 구산빌딩)",6047,골프존파크 논현 강남을지사거리점,127.028644440099,37.5191609544084
서울특별시 강남구 개포동 1197-2번지 5층,"서울특별시 강남구 논현로10길 29, 5층 (개포동, 강남친환경식품유통센터)",6312,멤버쉽 휘트니스 플레이 바이 어스,127.050395378069,37.4753216045886
서울특별시 강남구 일원동 736 대모초등학교,"서울특별시 강남구 광평로20길 27 (일원동, 대모초등학교)",6363,대모체육클럽[실외](557),127.085993825956,37.4805984530071
서울특별시 강남구 도곡동 515-10번지 1층,"서울특별시 강남구 남부순환로370길 33, 1층 (도곡동)",6301,"도곡SG스크린골프(실내, 실외)",127.043227124174,37.4834738925172
서울특별시 강남구 역삼동 823-33번지 지하2층,"서울특별시 강남구 논현로85길 58 (역삼동, 백림빌딩)",6234,오로스크린골프(526),127.033222585129,37.4980061455132
서울특별시 강남구 개포동 1193번지 지하1층,서울특별시 강남구 논현로 34 (개포동),6312,V6 golf(527)(스크린4실 포함),127.048787690213,37.4741511466619
서울특별시 강남구 수서동 589-3번지,"서울특별시 강남구 광평로34길 30, 지하2층 (수서동)",6362,수서그린골프[스크린룸2포함],127.094132327024,37.4821933417919
서울특별시 강남구 역삼동 831-18번지,"서울특별시 강남구 강남대로 342, 지하2층 (역삼동, 역삼빌딩)",6242,공브라더스 역삼점,127.030220203473,37.4936842818278
서울특별시 강남구 일원동 615번지 우성7차아파트,"서울특별시 강남구 개포로110길 15, 지하1층 101, 103호 (일원동, 우성7차아파트)",6337,SG스크린골프,127.079114775367,37.4932437695434
서울특별시 강남구 역삼동 651-3번지 한솔빌딩,"서울특별시 강남구 봉은사로 214, 한솔빌딩 지하1층 (역삼동)",6135,이민영골프아카데미,127.035787185493,37.5075305579448
서울특별시 강남구 신사동 579-6번지,"서울특별시 강남구 논현로175길 18, 지하1층 (신사동)",6030,JGS golf studio,127.027105211002,37.5259704649889
서울특별시 강남구 대치동 947-2번지 신아빌딩,"서울특별시 강남구 테헤란로98길 23, 신아빌딩 지하1층 (대치동)",6182,골프72,127.063095462656,37.5069158151314
서울특별시 강남구 대치동 990번지 삼성상가 지하102호,"서울특별시 강남구 도곡로 516 (대치동, 삼성상가)",6282,은마 골프존(198)[5실 5타석],127.062987853204,37.4991812807975
서울특별시 강남구 삼성동 159-9번지 지하2층,서울특별시 강남구 테헤란로87길 36 (삼성동),6164,제임스짐(207),127.058597240146,37.5102336492314
서울특별시 강남구 일원동 615번지 개포우성7차 상가B01호,"서울특별시 강남구 개포로110길 15  (일원동,개포우성7차 상가B01호)",,PGA(209),127.079114775367,37.4932437695434
서울특별시 강남구 역삼동 737번지,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터)",6236,스타프로퍼티(245),127.036508620542,37.5000242405515
서울특별시 강남구 개포동 1259-2번지 지하1층,서울특별시 강남구 개포로 239 (개포동),6306,PGA(271),127.048801421737,37.4790998461948
서울특별시 강남구 대치동 909-1번지,서울특별시 강남구 역삼로 420 (대치동),6200,엔지에프(70),127.052884685838,37.500994284456
서울특별시 강남구 역삼동 823-24번지,"서울특별시 강남구 테헤란로14길 6 (역삼동, 남도빌딩)",6234,남도(80),127.032848249971,37.4989966363357
서울특별시 강남구 논현동 225-6번지,"서울특별시 강남구 언주로 615 (논현동, 강남YMCA)",6107,YMCA(천장만 뚫려있고 벽으로 둘러싸임)(101),127.036186123171,37.5106397134921
서울특별시 강남구 청담동 131-15번지,서울특별시 강남구 영동대로138길 9 (청담동),6075,한양(124),127.056494441884,37.5229050350666
서울특별시 강남구 자곡동 302-6번지 지하1층,서울특별시 강남구 밤고개로14길 13 (자곡동),6364,K.스크린골프(467),127.104012030996,37.4814182091757
서울특별시 강남구 대치동 947-2번지 신아빌딩 지하1층 101호,"서울특별시 강남구 테헤란로98길 23 (대치동,신아빌딩 지하1층 101호)",,골프72(스크린)(469),127.063095462656,37.5069158151314
서울특별시 강남구 청담동 2-6번지 유니텍 전자빌딩 지하1층,서울특별시 강남구 도산대로 410 (청담동),6062,MK스크린골프(471),127.040482091901,37.5229744987941
"서울특별시 강남구 수서동 726-4번지 EM빌딩 지하1, 지상2층, 지상3층 ",서울특별시 강남구 밤고개로5길 11-4 (수서동),6367,곰스크린골프(470),127.103872324034,37.4867535618638
서울특별시 강남구 대치동 905-11번지,서울특별시 강남구 역삼로 435 (대치동),,아이(233),127.05455737007,37.5020185980796
서울특별시 강남구 논현동 98-12번지,서울특별시 강남구 언주로148길 14 (논현동),,청호(실외)(234),127.036162554013,37.5206301397046
서울특별시 강남구 대치동 941-16번지 지하1층,"서울특별시 강남구 삼성로 307 (대치동,지하1층)",,베스트(236),127.06029257756,37.4994121734028
서울특별시 강남구 대치동 500번지 센트럴500소핑몰 지하1층,"서울특별시 강남구 남부순환로 2912 (대치동,센트럴500소핑몰 지하1층)",,그랑프리골프클럽(240)[스크린 2실 포함],127.056142941592,37.4907059879875
서울특별시 강남구 신사동 643-2번지 지하1층,"서울특별시 강남구 언주로172길 22 (신사동,지하1층)",,압구정훼미리(241),127.035481176264,37.5274486820575
서울특별시 강남구 신사동 638-5번지 지하1층3호,"서울특별시 강남구 압구정로 310 (신사동,지하1층3호)",,한양(231),127.035291971234,37.5287834827873
서울특별시 강남구 대치동 989-6번지 지하1층,"서울특별시 강남구 삼성로58길 11  (대치동,지하1층)",,에이스골프연습장(493),127.062208936584,37.4988157949478
서울특별시 강남구 청담동 8-2번지,서울특별시 강남구 삼성로145길 6 (청담동),6067,명성(132),127.047702415746,37.5223477688999
서울특별시 강남구 삼성동 108-9번지,"서울특별시 강남구 봉은사로 613 (삼성동, ADT캡스 제1빌딩)",6083,정석(153),127.062093393777,37.5148318493214
서울특별시 강남구 역삼동 769-1번지,"서울특별시 강남구 역삼로 204 (역삼동, 삼환 아르누보)",6227,지에스(155),127.039951326789,37.4958371408629
서울특별시 강남구 도곡동 957-11번지 스타클래스 지하2층,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)",6267,프라이어 휘트니스(6 스크린 포함)(495),127.035883711966,37.4851852937745
서울특별시 강남구 도곡동 957-11번지 스타클래스 지하2층,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)",6267,피스크린골프 양재점(494),127.035883711966,37.4851852937745
서울특별시 강남구 대치동 908-20번지 대치EM프라자 B202호,"서울특별시 강남구 선릉로 340 (대치동, 대치 EM 프라자)",6199,애플짐 휘트니스(496),127.051448351881,37.5002229368483
서울특별시 강남구 대치동 1014-3번지 B1,"서울특별시 강남구 도곡로78길 22 (대치동, 삼성아파트)",6279,김프로골프스쿨,127.0588476129,37.4966357303128
서울특별시 강남구 대치동 984번지,서울특별시 강남구 도곡로99길 16 (대치동),6189,골프존파크 대치점(499)(스크린),127.066014410681,37.5018487681441
서울특별시 강남구 논현동 97번지 3층,"서울특별시 강남구 언주로 734 (논현동, 성주그룹빌딩 본관)",6054,제스트(501),127.034565098196,37.5207067527515
"서울특별시 강남구 대치동 962-21 지하1,2층 ",서울특별시 강남구 삼성로 334 (대치동),6186,비스포레 스크린골프,127.059878211652,37.5015254232555
"서울특별시 강남구 삼성동 113-6번지 1,2층 ","서울특별시 강남구 봉은사로 430 (삼성동,1,2층)",,티스크린골프(418),127.047090032987,37.5109333814824
서울특별시 강남구 청담동 52-16번지 정화빌딩,"서울특별시 강남구 도산대로94길 19 (청담동,정화빌딩)",,프리마스크린골프(417),127.051601502617,37.5240846140369
서울특별시 강남구 대치동 938번지 삼환아르누보2(B2),서울특별시 강남구 도곡로 405 (대치동),6207,제이 스크린 골프존,127.054668203745,37.4973689050395
서울특별시 강남구 삼성동 151-5번지 세원빌딩 지층,"서울특별시 강남구 삼성로 540 (삼성동,세원빌딩 지층)",,더플레이어스(스크린)(354),127.055348309217,37.5100960110764
서울특별시 강남구 개포동 186-13번지,"서울특별시 강남구 개포로 504 (개포동, 신일빌딩)",6329,신일골프연습장(33),127.067186912363,37.4890546234463
서울특별시 강남구 청담동 3번지,"서울특별시 강남구 도산대로 420 (청담동, LG청담빌딩)",6014,효성(실외)(113),127.042195064505,37.5230539082669
서울특별시 강남구 역삼동 837-36번지,"서울특별시 강남구 강남대로 308 (역삼동, 랜드마크타워)",6253,다우리(154),127.031763351903,37.4906156768866
서울특별시 강남구 역삼동 834-40번지 지층,"서울특별시 강남구 역삼로8길 11  (역삼동,지층)",,역삼골프아카데미(368),127.033926057624,37.4934195509752
서울특별시 강남구 대치동 511번지 미도상가2층,"서울특별시 강남구 남부순환로 3032 (대치동, 대치지구대)",6281,프로(166),,
서울특별시 강남구 논현동 271-1번지 지층,서울특별시 강남구 선릉로115길 33 (논현동),6103,이동철골프교실(297),127.040302934137,37.5114643312901
서울특별시 강남구 청담동 44-19번지 지하1층,"서울특별시 강남구 학동로63길 6, 지하1층 (청담동)",6069,조현 골프 아카데미(574)[스크린1룸],127.045050721077,37.5184455753064
서울특별시 강남구 청담동 53-7번지 B2층 일부호,"서울특별시 강남구 영동대로 737, B2층 일부호 (청담동, 호텔리베라)",6071,리베라스크린골프(577)[스크린룸2타석],127.054240091718,37.523826465874
서울특별시 강남구 역삼동 683-10 지하1층,"서울특별시 강남구 선릉로 567, 지하1층 (역삼동, 대운)",6145,에이틴 에이치(579)[스크린룸2타석],127.044074669741,37.5090872155202
서울특별시 강남구 신사동 566-30번지 지하1층,"서울특별시 강남구 논현로159길 9, 지하1층 (신사동)",6032,서커스텀 골프랩(580),127.027364056869,37.5228927614286
서울특별시 강남구 대치동 1021-12번지 지하1층,"서울특별시 강남구 도곡로 456, 지하1층 (대치동)",6279,대치TPC골프존[스크린룸6],127.060300541507,37.498346459244
서울특별시 강남구 자곡동 638번지 B01호,"서울특별시 강남구 자곡로 120, B01호 (자곡동, 세곡드림프라자)",6373,지 라운지(582),127.096502429368,37.4721456267663
서울특별시 강남구 도곡동 957-11 지하2층 일부호,"서울특별시 강남구 남부순환로 2615, 지하2층 일부호 (도곡동, 극동스타클래스)",6267,피트니스나인,127.035883711966,37.4851852937745
서울특별시 강남구 역삼동 736-24 지하 1층,"서울특별시 강남구 테헤란로20길 19 (역삼동,지하 1층)",,제이원 휘트니스,127.03502680361,37.4985646987797
서울특별시 강남구 논현동 268-4번지 B1,"서울특별시 강남구 선릉로 619 (논현동,B1)",,탑휘트니스(282),127.042897801711,37.5120028486667
서울특별시 강남구 대치동 968-6번지,서울특별시 강남구 영동대로 329 (대치동),6188,오케이골프아카데미(283),127.065254610282,37.5038753715443
서울특별시 강남구 신사동 532-8번지 예 빌딩(지하1층),"서울특별시 강남구 압구정로12길 20  (신사동,예 빌딩(지하1층))",,골프랑 실내골프(284),,
서울특별시 강남구 역삼동 831-3번지 한국빌딩 지하2층,"서울특별시 강남구 강남대로78길 8 (역삼동,한국빌딩 지하2층)",,OK토탈 휘트니스(285),127.030080389903,37.4946959681486
서울특별시 강남구 논현동 66-9번지 지하 1층,"서울특별시 강남구 논현로 748 (논현동,지하 1층)",,스포라이프(289)[스크린 1포함],127.028942316203,37.5186658706319
서울특별시 강남구 일원동 615,서울특별시 강남구 개포로110길 15 (일원동),,우성스포츠센터(295),127.079114775367,37.4932437695434
,"서울특별시 강남구 테헤란로6길 30, 지하1층 (역삼동)",6240,E&J 이영수 골프 아카데미,127.031096092669,37.4966139485471
,"서울특별시 강남구 테헤란로 121, 지하1층층 (역삼동, 원빌딩)",6133,싸다휘트니스,127.031062762603,37.4994161773038
서울특별시 강남구 역삼동 735-15번지,"서울특별시 강남구 테헤란로14길 13, 지하1층 (역삼동)",6235,스택앤틸트 골프연습장,127.033524543049,37.4985493670374
서울특별시 강남구 압구정동 455번지 지하1층,"서울특별시 강남구 압구정로29길 68 (압구정동,지하1층)",,압구정골프스쿨(261),127.029186511113,37.5325363787069
서울특별시 강남구 논현동 181-8번지 지하1층,"서울특별시 강남구 강남대로118길 47 (논현동,지하1층)",,S골프 아카데미,127.026800853841,37.5075118551227
서울특별시 강남구 대치동 940-6번지,서울특별시 강남구 도곡로77길 7 (대치동),,패밀리(84),127.058357948933,37.4988053262096
서울특별시 강남구 도곡동 941번지 오복빌딩 지하1층,"서울특별시 강남구 도곡로 126 (도곡동,오복빌딩 지하1층)",,위너3D 골프연습장,127.03417387295,37.4900715164542
서울특별시 강남구 일원동 679번지 지하1층,"서울특별시 강남구 양재대로33길 14 (일원동,지하1층)",,조인로드(268),127.083053468769,37.4906108463026
서울특별시 강남구 삼성동 20-4번지 지하1층,"서울특별시 강남구 삼성로119길 14 (삼성동,지하1층)",,상아골프아카데미(269),127.050318566945,37.5160373189863
서울특별시 강남구 개포동 660-4번지 지상1층,"서울특별시 강남구 개포로 310 (개포동,지상1층)",,제일골프아카데미(270),127.057847776427,37.4802867173431
서울특별시 강남구 일원동 734번지 상록수상가 지층,"서울특별시 강남구 광평로10길 15 (일원동,상록수상가 지층)",,상록수골프클리닉(272),127.083445404216,37.482899384108
서울특별시 강남구 역삼동 823-3번지 B2,"서울특별시 강남구 테헤란로8길 7 (역삼동,B2)",,원짐(ONE GYM) 휘트니스[151],127.031728667655,37.4984382283431
서울특별시 강남구 개포동 186-5번지 지하1층,"서울특별시 강남구 개포로82길 13-11  (개포동,지하1층)",,뉴골드(97),127.06811631999,37.4887469377421
서울특별시 강남구 대치동 924-9번지 지하1층,"서울특별시 강남구 선릉로64길 23 (대치동,지하1층)",,강금석 골프스쿨(199),127.054172994424,37.4982980707123
서울특별시 강남구 대치동 66번지,서울특별시 강남구 영동대로 210 (대치동),,"쌍용골프(140, 스크린1포함)",127.071367051995,37.4988556676427
서울특별시 강남구 신사동 511-9,서울특별시 강남구 강남대로156길 24 (신사동),,맥스Golf,127.021095142383,37.5183811939888
서울특별시 강남구 대치동 1022번지 상아빌딩 지하1층,서울특별시 강남구 도곡로 438 (대치동),6279,이지골프,127.058425833023,37.4978295929759
서울특별시 강남구 대치동 507-2번지 지하2층,"서울특별시 강남구 삼성로 155 (대치동,지하2층)",,투엑스 휘트니스(508),127.062951852624,37.4938813994708
서울특별시 강남구 청담동 132-16번지 지하1층,"서울특별시 강남구 학동로101길 15 (청담동, 청구 빌딩)",6075,하이트골프존(스크린)(486),,
서울특별시 강남구 삼성동 113-6번지,서울특별시 강남구 봉은사로 430 (삼성동),6153,어틀런트골프,127.047090032987,37.5109333814824
서울특별시 강남구 대치동 992-2번지 지하1층,"서울특별시 강남구 도곡로 538  (대치동,지하1층)",,원일골프연습장(483),127.065989484359,37.5002544522922
서울특별시 강남구 역삼동 771-18번지 지하1층,서울특별시 강남구 언주로71길 32 (역삼동),6226,팡팡 골프존,127.042493539832,37.4968113231592
서울특별시 강남구 삼성동 1-1번지 천마빌딩 지하101호,"서울특별시 강남구 학동로 402 (삼성동, 천마빌딩)",6088,강남스크린골프(489)[스크린3포함],127.04178907453,37.5169930955233
서울특별시 강남구 개포동 12-4 석탑프라자 7층,"서울특별시 강남구 개포로 615 (개포동, 석탑프라자)",6335,피트니스 메이트,127.07558248914,37.4926580850327
서울특별시 강남구 삼성동 143-39번지 신일빌딩 지하1층,"서울특별시 강남구 테헤란로 425 (삼성동,신일빌딩 지하1층)",,골프존아카데미(491),127.053383426803,37.5062489042304
서울특별시 강남구 도곡동 543-7번지 도곡1차 아이파크상가 109-1호,서울특별시 강남구 논현로58길 20 (도곡동),6272,스포츠셀프코칭 골프(492),,
서울특별시 강남구 대치동 316번지 은마상가 편의동 103호,"서울특별시 강남구 삼성로 212, 편의동동 103호 (대치동, 은마상가)",135-969,대치 인,127.065915414443,37.4996157705058
서울특별시 강남구 일원동 615번지 지층,"서울특별시 강남구 개포로110길 15 (일원동, 우성7차아파트)",6337,JM힐링골프(513)-[1 스크린 포함],127.079114775367,37.4932437695434
서울특별시 강남구 율현동 101-13번지 B동 지하1층,"서울특별시 강남구 헌릉로745길 37 (율현동,B동 지하1층)",,골프스토리,127.118640018159,37.4703141731073
서울특별시 강남구 논현동 152-5번지,"서울특별시 강남구 논현로 641 (논현동, 논현동대우아이빌 힐타운)",6116,제이앤드제이(GDR) 골프아카데미,127.03162940528,37.5108368999065
서울특별시 강남구 논현동 81-1번지 지하1층,"서울특별시 강남구 논현로 712 (논현동, 동호빌딩)",6052,잼잼스크린골프(520),127.030283943136,37.5157106933972
서울특별시 강남구 삼성동 21-4번지 지하1층,"서울특별시 강남구 삼성로 633 (삼성동, 삼광빌딩)",6091,스토리짐(521)(스크린),127.051107823804,37.5162938562313
"서울특별시 강남구 논현동 122-8 동화상가1 B05호, B06호 ","서울특별시 강남구 학동로4길 15, B05호, B06호 (논현동, 동화상가1)",6110,논현역점 스포애니 주)케이디스포츠,,
서울특별시 강남구 논현동 107-45번지,"서울특별시 강남구 학동로43길 35, 지하1층 (논현동)",6058,어반골프스튜디오,127.037655342874,37.518473662932
서울특별시 강남구 역삼동 736-56번지 스타빌딩,"서울특별시 강남구 테헤란로26길 12, 스타빌딩 지하2층 (역삼동)",6236,Team S 골프아카데미,127.035856382455,37.4994465349977
서울특별시 강남구 대치동 511번지,서울특별시 강남구 남부순환로 3032 (대치동),,미도골프(160),,
서울특별시 강남구 도곡동 553번지 창우빌딩,"서울특별시 강남구 도곡로 130, 창우빌딩 (도곡동)",6259,동경(180),127.034579660652,37.4902361025675
서울특별시 강남구 논현동 40번지,서울특별시 강남구 학동로17길 12 (논현동),6045,논현종합(실외)(6),,
