type,자치구,법정동,지번주소,월세(만원),보증금(만원),관리비(만원),면적,층수,위도,경도,주실 방향,주차,난방시설,엘리베이터,생활시설,안전시설,법정동_정제,행정동,행정동_정제
원룸,서울 동작구,상도동 263-8,서울 동작구 상도동 263-8,40,500,12.0,19.83m²,1층,37.49754605,126.9353477,남서,있음,개별난방,없음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션, 전자레인지","화재경보기, 인터폰, 카드키, CCTV, 현관보안, 방범창",상도동,상도4동,서울특별시 동작구 상도4동
원룸,서울 강동구,천호동 233-149,서울 강동구 천호동 233-149,50,5000,8.0,16.52m²,3층,37.54777017,127.1353912,북서,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 세탁기, 인덕션","화재경보기, 인터폰, CCTV, 현관보안",천호동,천호1동,서울특별시 강동구 천호1동
투룸,서울 중랑구,면목동 558-28,서울 중랑구 면목동 558-28,50,5000,0.0,36.36m²,1층,37.584955,127.084092,남,있음,개별난방,없음,"신발장, 싱크대",현관보안,면목동,면목본동,서울특별시 중랑구 면목본동
원룸,서울 송파구,잠실동 247-6,서울 송파구 잠실동 247-6,35,3715,5.0,14.91m²,2층,37.50575709,127.0880677,남동,있음,개별난방,있음,"벽걸이형, 냉장고, 세탁기, 싱크대, 인덕션","비디오폰, 인터폰, 현관보안",잠실동,잠실본동,서울특별시 송파구 잠실본동
원룸,서울 중랑구,상봉동 130-54,서울 중랑구 상봉동 130-54,35,500,0.0,18.18m²,2층,37.59238349,127.0757235,남동,있음,개별난방,없음,"벽걸이형, 냉장고, 세탁기, 싱크대, 인덕션",현관보안,상봉동,상봉2동,서울특별시 중랑구 상봉2동
원룸,서울 동작구,상도동 462-1,서울 동작구 상도동 462-1,50,2000,4.0,25.89m²,5층,37.49871991,126.9509585,남동,있음,개별난방,있음,"천장형, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션, TV, 붙박이장","화재경보기, 비디오폰, CCTV, 방범창",상도동,상도1동,서울특별시 동작구 상도1동
원룸,서울 영등포구,대림동 969-3,서울 영등포구 대림동 969-3,50,1000,7.0,19.83m²,1층,37.49115696,126.9068205,남서,있음,개별난방,없음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, 붙박이장","화재경보기, 인터폰, CCTV, 현관보안",대림동,대림1동,서울특별시 영등포구 대림1동
투룸,서울 노원구,공릉동 270-44,서울 노원구 공릉동 270-44,70,5000,6.0,37m²,4층,37.62061437,127.0823338,동,있음,개별난방,있음,"신발장, 냉장고, 세탁기, 가스레인지","CCTV, 현관보안",공릉동,공릉2동,서울특별시 노원구 공릉2동
원룸,서울 중구,신당동 150,서울 중구 신당동 150,35,1000,0.0,20m²,3층,37.56372482,127.0211092,남동,있음,개별난방,없음,"벽걸이형, 신발장, 세탁기, 싱크대",현관보안,신당동,신당5동,서울특별시 중구 신당5동
원룸,서울 동작구,상도동 288-12,서울 동작구 상도동 288-12,47,1000,7.0,181.81m²,2층,37.49495514,126.9332867,북,있음,개별난방,없음,"벽걸이형, 책상, 옷장, 냉장고, 세탁기, 싱크대, 인덕션","카드키, CCTV, 현관보안",상도동,상도3동,서울특별시 동작구 상도3동
원룸,서울 동작구,상도동 361-141,서울 동작구 상도동 361-141,40,300,10.0,22m²,2층,37.5049822,126.935127,남,있음,개별난방,있음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","화재경보기, 비디오폰, 인터폰, 카드키, CCTV, 현관보안, 방범창",상도동,상도2동,서울특별시 동작구 상도2동
투룸,서울 서초구,양재동 388-5,서울 서초구 양재동 388-5,70,5000,4.0,40m²,1층,37.4703371,127.0474154,남서,있음,개별난방,없음,신발장,현관보안,양재동,양재2동,서울특별시 서초구 양재2동
원룸,서울 서대문구,대신동 127-25,서울 서대문구 대신동 127-25,40,2000,5.0,23.14m²,반지층,37.56778573,126.945887,남,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","인터폰, CCTV, 현관보안",대신동,신촌동,서울특별시 서대문구 신촌동
투룸,서울 강북구,우이동 73-115,서울 강북구 우이동 73-115,65,2000,2.0,41.83m²,1층,37.64974056,127.0117075,동,있음,개별난방,없음,"벽걸이형, 신발장, 세탁기, 싱크대, 인덕션, 베란다, 무인택배함","화재경보기, 비디오폰, CCTV, 현관보안, 방범창",우이동,우이동,서울특별시 강북구 우이동
투룸,서울 송파구,잠실동 329-5,서울 송파구 잠실동 329-5,165,5000,9.0,29.02m²,4층,37.50237744,127.0852218,남,있음,개별난방,있음,"천장형, 신발장, 냉장고, 세탁기, 건조기, 샤워부스, 싱크대, 인덕션, 테라스, 무인택배함","화재경보기, 비디오폰, CCTV, 현관보안",잠실동,잠실본동,서울특별시 송파구 잠실본동
투룸,서울 광진구,구의동 250-2,서울 광진구 구의동 250-2,90,2000,3.0,48m²,2층,37.54184874,127.0853427,남서,있음,개별난방,없음,"신발장, 싱크대",인터폰,구의동,구의1동,서울특별시 광진구 구의1동
투룸,서울 구로구,오류동 156-5,서울 구로구 오류동 156-5,35,3000,8.0,30m²,반지층,37.4903867,126.8413217,남동,있음,개별난방,있음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","화재경보기, 인터폰, CCTV, 현관보안",오류동,오류2동,서울특별시 구로구 오류2동
투룸,서울 도봉구,쌍문동 122-65,서울 도봉구 쌍문동 122-65,135,1500,8.0,40.03m²,4층,37.64924455,127.0311504,북동,있음,개별난방,있음,"천장형, 신발장, 냉장고, 싱크대, 인덕션","화재경보기, 비디오폰, 인터폰, CCTV, 현관보안",쌍문동,쌍문3동,서울특별시 도봉구 쌍문3동
원룸,서울 금천구,가산동 219-5,서울 금천구 가산동 219-5,55,500,6.0,20.63m²,15층,37.47453999,126.8898196,남서,있음,개별난방,있음,"천장형, 책상, 옷장, 식탁, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션, 붙박이장, 베란다, 무인택배함, 사설경비","화재경보기, 경비원, 비디오폰, 인터폰, 카드키, CCTV, 현관보안, 방범창",가산동,가산동,서울특별시 금천구 가산동
원룸,서울 서대문구,북가좌동 74-109,서울 서대문구 북가좌동 74-109,45,500,5.0,18m²,3층,37.5790352,126.9142714,남,있음,개별난방,없음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 인덕션, 전자레인지","비디오폰, 인터폰, CCTV, 현관보안",북가좌동,북가좌2동,서울특별시 서대문구 북가좌2동
원룸,서울 동대문구,휘경동 312-55,서울 동대문구 휘경동 312-55,65,1000,7.0,26.44m²,5층,37.58765563,127.0558375,남,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 베란다","CCTV, 현관보안",휘경동,휘경2동,서울특별시 동대문구 휘경2동
원룸,서울 마포구,연남동 570-13,서울 마포구 연남동 570-13,67,200,7.0,16.52m²,1층,37.55894046,126.9196254,서,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 인덕션, 전자레인지",현관보안,연남동,연남동,서울특별시 마포구 연남동
원룸,서울 강남구,논현동 279-183,서울 강남구 논현동 279-183,70,70,5.0,23.14m²,3층,37.5071401,127.029802,서,있음,개별난방,있음,"침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 인덕션, 전자레인지, TV","비디오폰, 인터폰, CCTV, 현관보안, 방범창",논현동,논현1동,서울특별시 강남구 논현1동
원룸,서울 동대문구,장안동 195-14,서울 동대문구 장안동 195-14,40,500,0.0,19.83m²,2층,37.56707712,127.0642903,동,있음,개별난방,없음,"벽걸이형, 옷장, 냉장고, 세탁기, 가스레인지",현관보안,장안동,장안1동,서울특별시 동대문구 장안1동
원룸,서울 동작구,노량진동 119-163,서울 동작구 노량진동 119-163,32,200,5.0,16.52m²,1층,37.51176038,126.9447248,남서,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","CCTV, 현관보안",노량진동,노량진1동,서울특별시 동작구 노량진1동
원룸,서울 은평구,녹번동 98,서울 은평구 녹번동 98,35,300,0.0,23.1m²,1층,37.60585373,126.92797,북동,있음,개별난방,없음,"신발장, 싱크대, 가스레인지",카드키,녹번동,녹번동,서울특별시 은평구 녹번동
원룸,서울 성북구,안암동5가 136-17,서울 성북구 안암동5가 136-17,55,500,5.0,20m²,2층,37.58318881,127.0285037,남동,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지",현관보안,안암동,안암동,서울특별시 성북구 안암동
원룸,서울 강서구,공항동 65-1,서울 강서구 공항동 65-1,58,200,8.0,19.83m²,5층,37.55876824,126.8084198,남,있음,개별난방,있음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션","CCTV, 현관보안",공항동,공항동,서울특별시 강서구 공항동
원룸,서울 구로구,구로동 1130-15,서울 구로구 구로동 1130-15,29,1000,9.0,16.52m²,6층,37.4816896,126.8985916,남동,있음,개별난방,있음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션, 전자레인지, TV, 붙박이장, 무인택배함","화재경보기, 경비원, 비디오폰, 인터폰, 카드키, CCTV, 현관보안, 방범창",구로동,구로3동,서울특별시 구로구 구로3동
투룸,서울 동작구,상도1동 483-9,서울 동작구 상도1동 483-9,60,4000,8.0,27.85m²,4층,37.50360019,126.9524482,남,있음,개별난방,있음,"천장형, 냉장고, 세탁기, 샤워부스, 싱크대, 가스레인지, TV, 베란다","화재경보기, 비디오폰, 인터폰, CCTV, 현관보안",,상도1동,서울특별시 동작구 상도1동
원룸,서울 동대문구,장안동 346-4,서울 동대문구 장안동 346-4,50,500,0.0,19.83m²,5층,37.56882812,127.0705915,남서,있음,개별난방,있음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","CCTV, 현관보안",장안동,장안2동,서울특별시 동대문구 장안2동
원룸,서울 동대문구,휘경동 286-128,서울 동대문구 휘경동 286-128,55,1000,7.0,19.83m²,1층,37.58843929,127.0609758,남,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","비디오폰, CCTV, 현관보안",휘경동,휘경2동,서울특별시 동대문구 휘경2동
원룸,서울 강서구,내발산동 700-7,서울 강서구 내발산동 700-7,10,10000,3.0,33.05m²,2층,37.55194816,126.8351685,동,있음,개별난방,없음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 붙박이장","화재경보기, 비디오폰, 인터폰, 카드키, CCTV, 현관보안, 방범창",내발산동,발산1동,서울특별시 강서구 발산1동
원룸,서울 마포구,염리동 9-90,서울 마포구 염리동 9-90,55,500,5.0,23.14m²,1층,37.55603362,126.9477778,동,있음,개별난방,없음,"벽걸이형, 냉장고, 세탁기, 인덕션","인터폰, CCTV, 현관보안",염리동,염리동,서울특별시 마포구 염리동
원룸,서울 동대문구,장안동 399-49,서울 동대문구 장안동 399-49,40,500,5.0,19.83m²,반지층,37.56627657,127.0644914,서,있음,개별난방,없음,"벽걸이형, 냉장고, 세탁기, 인덕션, TV",현관보안,장안동,장안1동,서울특별시 동대문구 장안1동
원룸,서울 은평구,응암동 247-201,서울 은평구 응암동 247-201,35,500,5.0,16.5m²,반지층,37.58346501,126.9213748,남,있음,개별난방,없음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","비디오폰, CCTV, 현관보안",응암동,응암3동,서울특별시 은평구 응암3동
원룸,서울 마포구,서교동 391-1,서울 마포구 서교동 391-1,35,7000,5.0,18.42m²,3층,37.55190352,126.9154046,동,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션",현관보안,서교동,서교동,서울특별시 마포구 서교동
투룸,서울 중랑구,면목동 1-23,서울 중랑구 면목동 1-23,60,10000,5.0,42m²,4층,37.58849535,127.1000442,남,있음,개별난방,있음,"천장형, 신발장, 싱크대","CCTV, 현관보안",면목동,면목3.8동,서울특별시 중랑구 면목3.8동
원룸,서울 금천구,가산동 235-56,서울 금천구 가산동 235-56,19,2000,15.0,19.83m²,4층,37.47302669,126.8911187,북동,있음,개별난방,있음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","화재경보기, 경비원, 비디오폰, 인터폰, 카드키, CCTV, 현관보안, 방범창",가산동,가산동,서울특별시 금천구 가산동
원룸,서울 동대문구,회기동 103-288,서울 동대문구 회기동 103-288,55,1000,9.0,23.14m²,2층,37.59107024,127.0492942,북동,있음,개별난방,있음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV","화재경보기, CCTV, 현관보안",회기동,회기동,서울특별시 동대문구 회기동
원룸,서울 성동구,송정동 73-487,서울 성동구 송정동 73-487,70,1000,3.0,16.52m²,3층,37.549851,127.0658506,북동,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지","카드키, 현관보안, 방범창",송정동,송정동,서울특별시 성동구 송정동
원룸,서울 성북구,하월곡동 53-12,서울 성북구 하월곡동 53-12,55,500,10.0,23.14m²,2층,37.60507028,127.0402987,북서,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지",현관보안,하월곡동,월곡2동,서울특별시 성북구 월곡2동
원룸,서울 광진구,자양동 624-30,서울 광진구 자양동 624-30,55,1000,3.0,25m²,3층,37.53518956,127.0826427,동,있음,개별난방,없음,"벽걸이형, 냉장고, 싱크대, 테라스",현관보안,자양동,자양1동,서울특별시 광진구 자양1동
원룸,서울 송파구,문정동 28-30,서울 송파구 문정동 28-30,85,5000,8.0,29.75m²,4층,37.48938195,127.1250142,남동,있음,개별난방,있음,"천장형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, 테라스","화재경보기, 비디오폰, 인터폰, 카드키, CCTV, 현관보안",문정동,문정1동,서울특별시 송파구 문정1동
투룸,서울 성동구,행당동 1-26,서울 성동구 행당동 1-26,20,20000,10.0,29.75m²,2층,37.5613574,127.0395452,남,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, 붙박이장","카드키, CCTV",행당동,사근동,서울특별시 성동구 사근동
원룸,서울 동대문구,휘경동 308-95,서울 동대문구 휘경동 308-95,15,5000,7.0,16.52m²,2층,37.5869872,127.0571105,남서,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","CCTV, 현관보안",휘경동,휘경2동,서울특별시 동대문구 휘경2동
원룸,서울 동작구,사당동 1006-23,서울 동작구 사당동 1006-23,60,1000,9.0,23.14m²,3층,37.48380087,126.9800103,북,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 베란다","화재경보기, 인터폰, 방범창",사당동,사당1동,서울특별시 동작구 사당1동
원룸,서울 강동구,천호동 162-4,서울 강동구 천호동 162-4,55,3000,8.0,23.14m²,5층,37.5376546,127.1335428,남,있음,개별난방,있음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션","화재경보기, 비디오폰, 인터폰, CCTV",천호동,천호3동,서울특별시 강동구 천호3동
